#{"t_start": 1682772348.2641106, "env_id": null}
r,l,t
311.90682,38,5116.168923
1073.170732,38,5116.916954
372.96,38,5118.660574
0.0,38,5119.40146
484.375606,2,5119.428284
7827601.056284,20,5119.740413
0.0,38,5120.493618
35.597447,38,5122.207221
0.0,38,5122.99103
0.0,38,5123.774754
30842711.325397,10,5123.925241
-69.628946,38,5125.694429
-413.220622,35,5126.390064
-730.494847,24,5126.809325
-3259.259259,38,5127.57844
744.186047,38,5129.319266
-6761.47549,19,5129.637772
-579.703868,38,5130.39768
-318.973528,38,5132.122601
22.222222,38,5132.918315
0.0,38,5133.689977
0.0,38,5134.78858
696.478009,38,5136.942471
-1568.582854,38,5138.062722
0.0,38,5139.182136
5061386.138614,38,5141.337556
224.741798,38,5142.497805
-224.775517,38,5143.646524
4266176.49591,35,5144.706719
-1138.004311,38,5146.93025
-178.271022,31,5147.833135
0.0,38,5148.951397
-1855.845074,38,5151.200453
679.496871,7,5151.357658
46.468362,38,5152.524729
-5760.0,38,5153.610551
311.652805,38,5155.868757
480.427381,38,5157.048147
935.207574,38,5158.175415
7516831.683168,38,5159.219333
-6617.986798,38,5161.576848
280.135879,38,5162.670134
2830.36207,38,5163.748644
-2159.338024,35,5166.076086
277.40473,38,5167.226412
-945.028848,38,5168.22582
2112.0,38,5169.410032
7098287.667178,38,5172.004849
-272.361101,38,5173.128096
26128231.530845,26,5173.883313
0.0,38,5176.208431
9100990.09901,38,5177.330319
250.298435,38,5178.481906
-285.433334,38,5179.59661
400.0,38,5181.931114
-646.380954,38,5183.050674
380.535011,38,5184.099977
-4601.414639,38,5186.310945
-99.861638,38,5187.377503
1722.227457,38,5188.400311
2788117.824761,33,5189.253176
0.0,38,5191.243887
0.0,38,5192.405796
1406.409637,38,5193.485926
321.643415,38,5195.635292
